,Photo produit 1,Photo produit 2,Nom produit,Lien achat,Catégorie produit,Genre,cielab_colors
663,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Heather_Grey_d390dc6c-bab1-4b4b-aea5-c02fd8a90de3.jpg?v=1686063060&width=1560,-,Oversized Organic T-Shirt - Heather Grey,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-heather-grey-male,T-shirt,H,"[83.92156862745098, 0.0, -2.0]"
664,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Polar_Blue_ecd04c73-019d-41e1-8229-1c48ef2a9f9e.jpg?v=1686139879&width=1560,-,Oversized Organic T-Shirt - Polar Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-polar-blue-male,T-shirt,H,"[89.01960784313725, -2.0, -9.0]"
665,https://colorfulstandard.com/cdn/shop/files/CS1001_Male_ClassicOrganicTee-SeasideBlue_2.jpg?v=1738161551&width=3000,-,Classic Organic Tee - Seaside Blue,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-seaside-blue-male,T-shirt,H,"[71.76470588235294, -5.0, -18.0]"
666,https://colorfulstandard.com/cdn/shop/files/Limestone-Grey.jpg?v=1738233614&width=1560,-,Classic Organic Tee - Limestone Grey,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-limestone-grey-male,T-shirt,H,"[77.64705882352942, 2.0, -4.0]"
667,https://colorfulstandard.com/cdn/shop/files/Limestone-Grey.jpg?v=1738233614&width=1560,-,Classic Organic Tee - Limestone Grey,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-limestone-grey-male,T-shirt,H,"[81.56862745098039, 1.0, -3.0]"
668,https://colorfulstandard.com/cdn/shop/files/Raspberry-Pink_c3dc17b4-e88e-4ed4-86bf-642e8e81bc00.jpg?v=1738234317&width=1560,-,Classic Organic Tee - Raspberry Pink,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-raspberry-pink-male,T-shirt,H,"[50.588235294117645, 42.0, 7.0]"
669,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-HunterGreen_2_540a68a2-1e9f-46bc-b689-804fc108906f.jpg?v=1738329471&width=3000,-,Oversized Organic LS T-Shirt - Hunter Green,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-hunter-green-male,T-shirt,H,"[22.745098039215687, -5.0, 5.0]"
670,https://colorfulstandard.com/cdn/shop/files/Kelly-Green.jpg?v=1738233577&width=1560,-,Classic Organic Tee - Kelly Green,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-kelly-green-male,T-shirt,H,"[57.647058823529406, -41.0, 21.0]"
671,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Petrol_Blue_1639db58-37f2-41c3-a051-eca13b6085b2.jpg?v=1686139722&width=1560,-,Oversized Organic T-Shirt - Petrol Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-petrol-blue-male,T-shirt,H,"[31.76470588235294, -5.0, -12.0]"
672,https://colorfulstandard.com/cdn/shop/files/Bubblegum-Pink.jpg?v=1738233191&width=1560,-,Classic Organic Tee - Bubblegum Pink,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-bubblegum-pink-male,T-shirt,H,"[55.294117647058826, 59.0, 1.0]"
673,https://colorfulstandard.com/cdn/shop/files/Oyster-Grey.jpg?v=1738233884&width=1560,-,Classic Organic Tee - Oyster Grey,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-oyster-grey-male,T-shirt,H,"[70.58823529411765, 2.0, 11.0]"
674,https://colorfulstandard.com/cdn/shop/files/CS1001_Male_ClassicOrganicTee-PurpleJade_2.jpg?v=1738161312&width=3000,-,Classic Organic Tee - Purple Jade,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-purple-jade-male,T-shirt,H,"[67.45098039215686, 10.0, -12.0]"
675,https://colorfulstandard.com/cdn/shop/files/Hunter-Green.jpg?v=1738233509&width=1560,-,Classic Organic Tee - Hunter Green,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-hunter-green-male,T-shirt,H,"[17.254901960784313, -6.0, 2.0]"
676,https://colorfulstandard.com/cdn/shop/files/Faded-Grey-CS1001.jpg?v=1738233448&width=1560,-,Classic Organic Tee - Faded Grey,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-faded-grey-male,T-shirt,H,"[81.56862745098039, -1.0, -1.0]"
677,https://colorfulstandard.com/cdn/shop/files/Faded-Grey-CS1001.jpg?v=1738233448&width=1560,-,Classic Organic Tee - Faded Grey,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-faded-grey-male,T-shirt,H,"[73.33333333333333, -2.0, -1.0]"
678,https://colorfulstandard.com/cdn/shop/files/Light-Aqua.jpg?v=1738233602&width=1560,-,Classic Organic Tee - Light Aqua,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-light-aqua-male,T-shirt,H,"[94.50980392156862, -12.0, 0.0]"
679,https://colorfulstandard.com/cdn/shop/files/Scarlet-Red.jpg?v=1738234416&width=1560,-,Classic Organic Tee - Scarlet Red,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-scarlet-red-male,T-shirt,H,"[42.745098039215684, 61.0, 23.0]"
680,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Faded_Pink_2a1aff0f-e730-4137-a3cf-1cdac025a152.jpg?v=1686062823&width=1560,-,Oversized Organic T-Shirt - Faded Pink,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-faded-pink-male,T-shirt,H,"[79.6078431372549, 10.0, 1.0]"
681,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-NeptuneBlue_2.jpg?v=1738163712&width=3000,-,Oversized Organic LS T-Shirt - Neptune Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-neptune-blue-male,T-shirt,H,"[32.549019607843135, 0.0, -11.0]"
682,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-NeptuneBlue_2.jpg?v=1738163712&width=3000,-,Oversized Organic LS T-Shirt - Neptune Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-neptune-blue-male,T-shirt,H,"[35.68627450980392, 1.0, -11.0]"
683,https://colorfulstandard.com/cdn/shop/files/Soft-Lavender.jpg?v=1738234461&width=1560,-,Classic Organic Tee - Soft Lavender,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-soft-lavender-male,T-shirt,H,"[83.92156862745098, 8.0, -13.0]"
684,https://colorfulstandard.com/cdn/shop/files/Soft-Lavender.jpg?v=1738234461&width=1560,-,Classic Organic Tee - Soft Lavender,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-soft-lavender-male,T-shirt,H,"[80.3921568627451, 10.0, -14.0]"
685,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Teal_Blue_e1bd28e2-4421-4fc8-b91b-5c7bf38f8405.jpg?v=1686148837&width=1560,-,Oversized Organic T-Shirt - Teal Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-teal-blue-male,T-shirt,H,"[79.6078431372549, -14.0, -4.0]"
686,https://colorfulstandard.com/cdn/shop/files/Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Pine_Green_f09f175f-c9c5-40ec-af2e-437833361095.jpg?v=1686139814&width=1560,-,Oversized Organic T-Shirt - Pine Green,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-pine-green-male,T-shirt,H,"[49.01960784313725, -27.0, 1.0]"
687,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Dusty_Olive_fb1e37bc-5128-467a-9474-46a289108c43.jpg?v=1686062201&width=1560,-,Oversized Organic T-Shirt - Dusty Olive,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-dusty-olive-male,T-shirt,H,"[45.88235294117647, -2.0, 4.0]"
688,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Coffee_Brown_e90dd5bf-e737-40ce-8965-380ca60ae0e2.jpg?v=1686061506&width=1560,-,Oversized Organic T-Shirt - Coffee Brown,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-coffee-brown-male,T-shirt,H,"[23.137254901960784, 9.0, 6.0]"
689,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-DustyOlive_2.jpg?v=1738163365&width=3000,-,Oversized Organic LS T-Shirt - Dusty Olive,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-dusty-olive-male,T-shirt,H,"[43.529411764705884, -2.0, 13.0]"
690,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-SteelBlue_2.jpg?v=1738163852&width=3000,-,Oversized Organic LS T-Shirt - Steel Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-steel-blue-male,T-shirt,H,"[66.27450980392156, -2.0, -3.0]"
691,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-IvoryWhite_2.jpg?v=1738163489&width=3000,-,Oversized Organic LS T-Shirt - Ivory White,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-ivory-white-male,T-shirt,H,"[90.98039215686275, 2.0, 7.0]"
692,https://colorfulstandard.com/cdn/shop/files/Sunny-Orange.jpg?v=1738234517&width=1560,-,Classic Organic Tee - Sunny Orange,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-sunny-orange-male,T-shirt,H,"[72.94117647058823, 29.0, 63.0]"
693,https://colorfulstandard.com/cdn/shop/files/CS1001_Male_ClassicOrganicTee-TropicalSea_2.jpg?v=1738162104&width=3000,-,Classic Organic Tee - Tropical Sea,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-tropical-sea-male,T-shirt,H,"[68.62745098039215, -42.0, -5.0]"
694,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Burned_Yellow_2576ce3c-676c-4b5d-8002-c1830a495de5.jpg?v=1686060687&width=1560,-,Oversized Organic T-Shirt - Burned Yellow,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-burned-yellow-male,T-shirt,H,"[81.56862745098039, 11.0, 57.0]"
695,https://colorfulstandard.com/cdn/shop/files/CS2056-soft-lavender_97e95d92-2f99-44f8-8058-4fad6657884a.jpg?v=1686146596&width=1560,-,Oversized Organic T-Shirt - Soft Lavender,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-soft-lavender-male,T-shirt,H,"[78.82352941176471, 10.0, -14.0]"
696,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Snow_Melange_0a8c107f-7661-4d64-95bc-e57610adde97.jpg?v=1686146434&width=1560,-,Oversized Organic T-Shirt - Snow Melange,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-snow-melange-male,T-shirt,H,"[89.41176470588236, 0.0, -2.0]"
697,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Snow_Melange_0a8c107f-7661-4d64-95bc-e57610adde97.jpg?v=1686146434&width=1560,-,Oversized Organic T-Shirt - Snow Melange,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-snow-melange-male,T-shirt,H,"[85.49019607843137, 1.0, -1.0]"
698,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Cedar_Brown_6135cf8d-ac64-4b6c-85ce-5cf1ac2591f0.jpg?v=1686060982&width=1560,-,Oversized Organic T-Shirt - Cedar Brown,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-cedar-brown-male,T-shirt,H,"[41.17647058823529, 4.0, 11.0]"
699,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Sunny_Orange_09592e20-ce1d-459e-ae2d-fefb86918482.jpg?v=1686148754&width=1560,-,Oversized Organic T-Shirt - Sunny Orange,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-sunny-orange-male,T-shirt,H,"[72.54901960784314, 28.0, 65.0]"
700,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Sunny_Orange_09592e20-ce1d-459e-ae2d-fefb86918482.jpg?v=1686148754&width=1560,-,Oversized Organic T-Shirt - Sunny Orange,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-sunny-orange-male,T-shirt,H,"[70.19607843137254, 32.0, 70.0]"
701,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Hunter_Green_9a06bce0-a51f-4765-a804-d19017d23811.jpg?v=1686137419&width=1560,-,Oversized Organic T-Shirt - Hunter Green,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-hunter-green-male,T-shirt,H,"[12.941176470588237, -10.0, 3.0]"
702,https://colorfulstandard.com/cdn/shop/files/Sahara-Camel.jpg?v=1738234355&width=1560,-,Classic Organic Tee - Sahara Camel,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-sahara-camel-male,T-shirt,H,"[49.01960784313725, 9.0, 16.0]"
703,https://colorfulstandard.com/cdn/shop/files/CS2056_Male_OversizedOrganicT-Shirt-RedTangerine_1.jpg?v=1702564196&width=1600,-,Oversized Organic T-Shirt - Red Tangerine,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-red-tangerine,T-shirt,H,"[56.86274509803921, 62.0, 28.0]"
704,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Oyster_Grey_51262cff-4e66-4231-81a0-b1e6f3ede5bb.jpg?v=1686138787&width=1560,-,Oversized Organic T-Shirt - Oyster Grey,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-oyster-grey-male,T-shirt,H,"[67.05882352941175, 5.0, 13.0]"
705,https://colorfulstandard.com/cdn/shop/files/CS2056_Male_OversizedOrganicT-Shirt-MidnightForest_1.jpg?v=1696507204&width=1600,-,Oversized Organic T-Shirt - Neptune Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-neptune-blue-male,T-shirt,H,"[32.15686274509804, 1.0, -10.0]"
706,https://colorfulstandard.com/cdn/shop/files/CS2056_Male_OversizedOrganicT-Shirt-MidnightForest_1.jpg?v=1696507204&width=1600,-,Oversized Organic T-Shirt - Neptune Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-neptune-blue-male,T-shirt,H,"[29.01960784313726, 2.0, -11.0]"
707,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Navy_Blue_0cb4cda6-f2f8-428a-9acc-a4438bfa6156.jpg?v=1686138302&width=1560,-,Oversized Organic T-Shirt - Navy Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-navy-blue-male,T-shirt,H,"[9.803921568627452, 2.0, -9.0]"
708,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-MidnightForest_2.jpg?v=1738163650&width=3000,-,Oversized Organic LS T-Shirt - Midnight Forest,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-midnight-forest-male,T-shirt,H,"[37.254901960784316, -6.0, 4.0]"
709,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-MidnightForest_2.jpg?v=1738163650&width=3000,-,Oversized Organic LS T-Shirt - Midnight Forest,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-midnight-forest-male,T-shirt,H,"[33.72549019607843, -6.0, 4.0]"
710,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-PetrolBlue_2.jpg?v=1738163768&width=3000,-,Oversized Organic LS T-Shirt - Petrol Blue,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-petrol-blue-male,T-shirt,H,"[26.27450980392157, 2.0, -12.0]"
711,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-LavaGrey_2.jpg?v=1738163520&width=3000,-,Oversized Organic LS T-Shirt - Lava Grey,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-lava-grey-male,T-shirt,H,"[30.58823529411765, 2.0, 0.0]"
712,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-LavaGrey_2.jpg?v=1738163520&width=3000,-,Oversized Organic LS T-Shirt - Lava Grey,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-lava-grey-male,T-shirt,H,"[24.313725490196077, 2.0, 0.0]"
713,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-PurpleHaze_2.jpg?v=1738163834&width=3000,-,Oversized Organic LS T-Shirt - Purple Haze,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-purple-haze-male,T-shirt,H,"[59.6078431372549, 7.0, -4.0]"
714,https://colorfulstandard.com/cdn/shop/files/CS1003_Male_OversizedOrganicLST-shirt-OxbloodRed_2_848646f8-d115-437d-8a44-4721774193e2.jpg?v=1738329483&width=3000,-,Oversized Organic LS T-Shirt - Oxblood Red,https://colorfulstandard.com/fr-fr/products/oversized-organic-ls-t-shirt-long-sleeve-t-shirt-oxblood-red-male,T-shirt,H,"[14.117647058823529, 12.0, 0.0]"
715,https://colorfulstandard.com/cdn/shop/files/Teal-Blue.jpg?v=1738234530&width=1560,-,Classic Organic Tee - Teal Blue,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-teal-blue-male,T-shirt,H,"[78.03921568627452, -13.0, -4.0]"
716,https://colorfulstandard.com/cdn/shop/files/Sandstone-Orange.jpg?v=1738234370&width=1559,-,Classic Organic Tee - Sandstone Orange,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-sandstone-orange-male,T-shirt,H,"[75.29411764705883, 21.0, 49.0]"
717,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Purple_Haze_64a407b5-8a27-4e17-ae2a-42b644c16d12.jpg?v=1686142246&width=1560,-,Oversized Organic T-Shirt - Purple Haze,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-purple-haze-male,T-shirt,H,"[61.568627450980394, 6.0, -3.0]"
718,https://colorfulstandard.com/cdn/shop/files/CS2056_Male_OversizedOrganicT-Shirt-MistyBrown_1.jpg?v=1716907439&width=3000,-,Oversized Organic T-Shirt - Misty Brown,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-misty-brown-male,T-shirt,H,"[50.98039215686274, 1.0, 5.0]"
719,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Sahara_Camel_fc0a2c9b-20cf-41ea-b6d8-80e9939c0420.jpg?v=1686145770&width=1560,-,Oversized Organic T-Shirt - Sahara Camel,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-sahara-camel-male,T-shirt,H,"[48.627450980392155, 8.0, 16.0]"
720,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Raspberry_Pink_41a4760e-13b0-4506-a989-dcc2f1711011.jpg?v=1686145599&width=1560,-,Oversized Organic T-Shirt - Raspberry Pink,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-raspberry-pink-male,T-shirt,H,"[52.94117647058824, 44.0, 11.0]"
721,https://colorfulstandard.com/cdn/shop/files/CS2056-Pearly-Purple_93b657bb-b7f0-4497-aa68-c0452d8b03d5.jpg?v=1686139653&width=1560,-,Oversized Organic T-Shirt - Pearly Purple,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-pearly-purple-male,T-shirt,H,"[62.745098039215684, 18.0, -8.0]"
722,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Lava_Grey_b6720247-13f5-4b35-84d6-636e38bfd679.jpg?v=1686137964&width=1560,-,Oversized Organic T-Shirt - Lava Grey,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-lava-grey-male,T-shirt,H,"[24.705882352941178, 2.0, -5.0]"
723,https://colorfulstandard.com/cdn/shop/files/Pacific-Blue.jpg?v=1738233898&width=1560,-,Classic Organic Tee - Pacific Blue,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-pacific-blue-male,T-shirt,H,"[52.156862745098046, 0.0, -48.0]"
724,https://colorfulstandard.com/cdn/shop/files/Pearly-Purple_25da5767-c2ed-486a-b615-f05579dfca2e.jpg?v=1738233945&width=1560,-,Classic Organic Tee - Pearly Purple,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-pearly-purple-male,T-shirt,H,"[64.70588235294117, 17.0, -7.0]"
725,https://colorfulstandard.com/cdn/shop/files/Women_Oversized_Organic_T-Shirt-Women_Oversized_T-shirt-CS2056-Limestone_Grey_8d180311-007e-4aab-8e77-3de136a2ff95.jpg?v=1686138213&width=1560,-,Oversized Organic T-Shirt - Limestone Grey,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-limestone-grey-male,T-shirt,H,"[78.03921568627452, 0.0, 0.0]"
726,https://colorfulstandard.com/cdn/shop/files/CS1001_Male_ClassicOrganicTee-MagentaBlaze_2.jpg?v=1738160869&width=3000,-,Classic Organic Tee - Magenta Blaze,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-magenta-blaze-male,T-shirt,H,"[53.72549019607843, 63.0, -10.0]"
727,https://colorfulstandard.com/cdn/shop/files/Pine-Green.jpg?v=1738233973&width=1560,-,Classic Organic Tee - Pine Green,https://colorfulstandard.com/fr-fr/products/classic-organic-tee-t-shirt-pine-green-male,T-shirt,H,"[46.666666666666664, -26.0, 0.0]"
728,https://colorfulstandard.com/cdn/shop/files/CS2056_Male_OversizedOrganicT-Shirt-CherryBlossom_1.jpg?v=1702559784&width=1600,-,Oversized Organic T-Shirt - Cherry Blossom,https://colorfulstandard.com/fr-fr/products/oversized-organic-t-shirt-cherry-blossom,T-shirt,H,"[79.6078431372549, 21.0, -12.0]"
